order_item_id,order_id,item_id,quantity,unit_price,subtotal
872,553,52,1,80.0,80.0
873,553,53,1,40.0,40.0
874,554,5,1,95.0,95.0
875,555,21,1,90.0,90.0
876,556,2,1,45.0,45.0
877,557,8,1,60.0,60.0
878,557,16,1,110.0,110.0
879,557,17,1,15.0,15.0
880,558,31,1,95.0,95.0
881,559,33,1,60.0,60.0
882,560,25,1,35.0,35.0
883,560,34,1,105.0,105.0
884,560,35,1,20.0,20.0
885,561,45,1,150.0,150.0
886,561,52,1,80.0,80.0
887,561,53,1,40.0,40.0
888,562,10,1,160.0,160.0
889,563,10,1,160.0,160.0
890,563,16,1,110.0,110.0
891,563,17,1,15.0,15.0
892,564,7,1,30.0,30.0
893,564,16,1,110.0,110.0
894,564,17,1,15.0,15.0
895,565,14,1,45.0,45.0
896,566,40,1,140.0,140.0
897,567,7,1,30.0,30.0
898,567,16,1,110.0,110.0
899,567,17,1,15.0,15.0
900,568,12,1,55.0,55.0
901,569,28,1,170.0,170.0
902,569,34,1,105.0,105.0
903,569,35,1,20.0,20.0
904,570,3,1,85.0,85.0
905,571,10,1,160.0,160.0
906,571,16,1,110.0,110.0
907,571,17,1,15.0,15.0
908,572,14,1,45.0,45.0
909,573,2,1,45.0,45.0
910,574,20,1,40.0,40.0
911,575,31,1,95.0,95.0
912,576,3,1,85.0,85.0
913,577,31,1,95.0,95.0
914,578,51,1,65.0,65.0
915,579,42,1,120.0,120.0
916,579,52,1,80.0,80.0
917,579,53,1,40.0,40.0
918,580,46,1,180.0,180.0
919,580,52,1,80.0,80.0
920,580,53,1,40.0,40.0
921,581,15,1,60.0,60.0
922,582,46,1,180.0,180.0
923,582,52,1,80.0,80.0
924,582,53,1,40.0,40.0
925,583,1,1,120.0,120.0
926,584,43,1,45.0,45.0
927,584,52,1,80.0,80.0
928,584,53,1,40.0,40.0
929,585,22,1,115.0,115.0
930,586,10,1,160.0,160.0
931,586,16,1,110.0,110.0
932,586,17,1,15.0,15.0
933,587,38,1,50.0,50.0
934,588,45,1,150.0,150.0
935,588,52,1,80.0,80.0
936,588,53,1,40.0,40.0
937,589,45,1,150.0,150.0
938,589,52,1,80.0,80.0
939,589,53,1,40.0,40.0
940,590,26,1,65.0,65.0
941,591,4,1,110.0,110.0
942,592,20,1,40.0,40.0
943,593,39,1,85.0,85.0
944,594,41,1,100.0,100.0
945,595,6,1,150.0,150.0
946,595,16,1,110.0,110.0
947,595,17,1,15.0,15.0
948,596,1,1,120.0,120.0
949,597,27,1,135.0,135.0
950,597,34,1,105.0,105.0
951,597,35,1,20.0,20.0
952,598,32,1,45.0,45.0
953,599,49,1,75.0,75.0
954,600,48,1,60.0,60.0
955,601,1,1,120.0,120.0
956,602,7,1,30.0,30.0
957,602,16,1,110.0,110.0
958,602,17,1,15.0,15.0
959,603,6,1,150.0,150.0
960,603,16,1,110.0,110.0
961,603,17,1,15.0,15.0
962,604,11,1,40.0,40.0
963,605,38,1,50.0,50.0
964,606,31,1,95.0,95.0
965,607,33,1,60.0,60.0
966,608,19,1,105.0,105.0
967,609,51,1,65.0,65.0
968,610,45,1,150.0,150.0
969,610,52,1,80.0,80.0
970,610,53,1,40.0,40.0
971,611,40,1,140.0,140.0
972,612,37,1,130.0,130.0
973,613,26,1,65.0,65.0
974,613,34,1,105.0,105.0
975,613,35,1,20.0,20.0
976,614,22,1,115.0,115.0
977,615,5,1,95.0,95.0
978,616,44,1,70.0,70.0
979,616,52,1,80.0,80.0
980,616,53,1,40.0,40.0
981,617,10,1,160.0,160.0
982,617,16,1,110.0,110.0
983,617,17,1,15.0,15.0
984,618,40,1,140.0,140.0
985,619,5,1,95.0,95.0
986,620,47,1,45.0,45.0
987,621,33,1,60.0,60.0
988,622,20,1,40.0,40.0
989,623,6,1,150.0,150.0
990,623,16,1,110.0,110.0
991,623,17,1,15.0,15.0
992,624,10,1,160.0,160.0
993,624,16,1,110.0,110.0
994,624,17,1,15.0,15.0
995,625,24,1,140.0,140.0
996,625,34,1,105.0,105.0
997,625,35,1,20.0,20.0
998,626,45,1,150.0,150.0
999,626,52,1,80.0,80.0
1000,626,53,1,40.0,40.0
1001,627,33,1,60.0,60.0
1002,628,38,1,50.0,50.0
1003,629,3,1,85.0,85.0
1004,630,13,1,90.0,90.0
1005,631,37,1,130.0,130.0
1006,632,13,1,90.0,90.0
1007,633,9,1,130.0,130.0
1008,633,16,1,110.0,110.0
1009,633,17,1,15.0,15.0
1010,634,48,1,60.0,60.0
1011,635,9,1,130.0,130.0
1012,635,16,1,110.0,110.0
1013,635,17,1,15.0,15.0
1014,636,20,1,40.0,40.0
1015,637,47,1,45.0,45.0
1016,638,41,1,100.0,100.0
1017,639,47,1,45.0,45.0
1018,640,47,1,45.0,45.0
1019,641,33,1,60.0,60.0
1020,642,3,1,85.0,85.0
1021,643,46,1,180.0,180.0
1022,643,52,1,80.0,80.0
1023,643,53,1,40.0,40.0
1024,644,28,1,170.0,170.0
1025,644,34,1,105.0,105.0
1026,644,35,1,20.0,20.0
1027,645,22,1,115.0,115.0
1028,646,7,1,30.0,30.0
1029,647,27,1,135.0,135.0
1030,648,31,1,95.0,95.0
1031,649,7,1,30.0,30.0
1032,650,37,1,130.0,130.0
1033,651,22,1,115.0,115.0
1034,652,29,1,35.0,35.0
1035,653,32,1,45.0,45.0
1036,654,4,1,110.0,110.0
1037,655,25,1,35.0,35.0
1038,655,34,1,105.0,105.0
1039,655,35,1,20.0,20.0
1040,656,41,1,100.0,100.0
1041,657,10,1,160.0,160.0
1042,657,16,1,110.0,110.0
1043,657,17,1,15.0,15.0
1044,658,8,1,60.0,60.0
1045,658,16,1,110.0,110.0
1046,658,17,1,15.0,15.0
1047,659,9,1,130.0,130.0
1048,659,16,1,110.0,110.0
1049,659,17,1,15.0,15.0
1050,660,44,1,70.0,70.0
1051,660,52,1,80.0,80.0
1052,660,53,1,40.0,40.0
1053,661,22,1,115.0,115.0
1054,662,48,1,60.0,60.0
1055,663,22,1,115.0,115.0
1056,664,1,1,120.0,120.0
1057,665,23,1,95.0,95.0
1058,666,3,1,85.0,85.0
1059,667,22,1,115.0,115.0
1060,668,41,1,100.0,100.0
1061,669,25,1,35.0,35.0
1062,669,34,1,105.0,105.0
1063,669,35,1,20.0,20.0
1064,670,9,1,130.0,130.0
1065,670,16,1,110.0,110.0
1066,670,17,1,15.0,15.0
1067,671,24,1,140.0,140.0
1068,671,34,1,105.0,105.0
1069,671,35,1,20.0,20.0
1070,672,43,1,45.0,45.0
1071,672,52,1,80.0,80.0
1072,672,53,1,40.0,40.0
1073,673,24,1,140.0,140.0
1074,673,34,1,105.0,105.0
1075,673,35,1,20.0,20.0
1076,674,51,1,65.0,65.0
1077,675,15,1,60.0,60.0
1078,676,31,1,95.0,95.0
1079,677,32,1,45.0,45.0
1080,678,46,1,180.0,180.0
1081,678,52,1,80.0,80.0
1082,678,53,1,40.0,40.0
1083,679,31,1,95.0,95.0
1084,680,32,1,45.0,45.0
1085,681,24,1,140.0,140.0
1086,681,34,1,105.0,105.0
1087,681,35,1,20.0,20.0
1088,682,49,1,75.0,75.0
1089,683,44,1,70.0,70.0
1090,683,52,1,80.0,80.0
1091,683,53,1,40.0,40.0
1092,684,9,1,130.0,130.0
1093,684,16,1,110.0,110.0
1094,684,17,1,15.0,15.0
1095,685,11,1,40.0,40.0
1096,686,13,1,90.0,90.0
1097,687,5,1,95.0,95.0
1098,688,15,1,60.0,60.0
1099,689,5,1,95.0,95.0
1100,690,5,1,95.0,95.0
1101,691,14,1,45.0,45.0
1102,692,27,1,135.0,135.0
1103,692,34,1,105.0,105.0
1104,692,35,1,20.0,20.0
1105,693,22,1,115.0,115.0
1106,694,42,1,120.0,120.0
1107,694,52,1,80.0,80.0
1108,694,53,1,40.0,40.0
1109,695,44,1,70.0,70.0
1110,695,52,1,80.0,80.0
1111,695,53,1,40.0,40.0
1112,696,9,1,130.0,130.0
1113,696,16,1,110.0,110.0
1114,696,17,1,15.0,15.0
1115,697,38,1,50.0,50.0
1116,698,31,1,95.0,95.0
1117,699,50,1,50.0,50.0
1118,700,3,1,85.0,85.0
1119,701,37,1,130.0,130.0
1120,702,3,1,85.0,85.0
1121,703,28,1,170.0,170.0
1122,703,34,1,105.0,105.0
1123,703,35,1,20.0,20.0
1124,704,46,1,180.0,180.0
1125,704,52,1,80.0,80.0
1126,704,53,1,40.0,40.0
1127,705,41,1,100.0,100.0
1128,706,11,1,40.0,40.0
1129,707,29,1,35.0,35.0
1130,708,19,1,105.0,105.0
1131,709,19,1,105.0,105.0
1132,710,7,1,30.0,30.0
1133,710,16,1,110.0,110.0
1134,710,17,1,15.0,15.0
1135,711,25,1,35.0,35.0
1136,711,34,1,105.0,105.0
1137,711,35,1,20.0,20.0
1138,712,42,1,120.0,120.0
1139,712,52,1,80.0,80.0
1140,712,53,1,40.0,40.0
1141,713,48,1,60.0,60.0
1142,714,8,1,60.0,60.0
1143,714,16,1,110.0,110.0
1144,714,17,1,15.0,15.0
1145,715,26,1,65.0,65.0
1146,715,34,1,105.0,105.0
1147,715,35,1,20.0,20.0
1148,716,7,1,30.0,30.0
1149,716,16,1,110.0,110.0
1150,716,17,1,15.0,15.0
1151,717,32,1,45.0,45.0
1152,718,24,1,140.0,140.0
1153,718,34,1,105.0,105.0
1154,718,35,1,20.0,20.0
1155,719,39,1,85.0,85.0
1156,720,20,1,40.0,40.0
1157,721,25,1,35.0,35.0
1158,721,34,1,105.0,105.0
1159,721,35,1,20.0,20.0
1160,722,47,1,45.0,45.0
1161,723,44,1,70.0,70.0
1162,723,52,1,80.0,80.0
1163,723,53,1,40.0,40.0
1164,724,44,1,70.0,70.0
1165,724,52,1,80.0,80.0
1166,724,53,1,40.0,40.0
1167,725,29,1,35.0,35.0
1168,726,47,1,45.0,45.0
1169,727,30,1,50.0,50.0
1170,728,43,1,45.0,45.0
1171,728,52,1,80.0,80.0
1172,728,53,1,40.0,40.0
1173,729,21,1,90.0,90.0
1174,730,42,1,120.0,120.0
1175,730,52,1,80.0,80.0
1176,730,53,1,40.0,40.0
1177,731,25,1,35.0,35.0
1178,731,34,1,105.0,105.0
1179,731,35,1,20.0,20.0
1180,732,40,1,140.0,140.0
1181,733,26,1,65.0,65.0
1182,733,34,1,105.0,105.0
1183,733,35,1,20.0,20.0
1184,734,48,1,60.0,60.0
1185,735,27,1,135.0,135.0
1186,735,34,1,105.0,105.0
1187,735,35,1,20.0,20.0
1188,736,45,1,150.0,150.0
1189,736,52,1,80.0,80.0
1190,736,53,1,40.0,40.0
1191,737,1,1,120.0,120.0
1192,738,47,1,45.0,45.0
1193,739,24,1,140.0,140.0
1194,739,34,1,105.0,105.0
1195,739,35,1,20.0,20.0
1196,740,27,1,135.0,135.0
1197,740,34,1,105.0,105.0
1198,740,35,1,20.0,20.0
1199,741,4,1,110.0,110.0
1200,742,28,1,170.0,170.0
1201,742,34,1,105.0,105.0
1202,742,35,1,20.0,20.0
1203,743,12,1,55.0,55.0
1204,744,33,1,60.0,60.0
1205,745,19,1,105.0,105.0
1206,746,13,1,90.0,90.0
1207,747,10,1,160.0,160.0
1208,747,16,1,110.0,110.0
1209,747,17,1,15.0,15.0
1210,748,28,1,170.0,170.0
1211,748,34,1,105.0,105.0
1212,748,35,1,20.0,20.0
1213,749,19,1,105.0,105.0
1214,750,22,1,115.0,115.0
1215,751,8,1,60.0,60.0
1216,751,16,1,110.0,110.0
1217,751,17,1,15.0,15.0
1218,752,42,1,120.0,120.0
1219,752,52,1,80.0,80.0
1220,752,53,1,40.0,40.0
1221,753,41,1,100.0,100.0
1222,754,29,1,35.0,35.0
1223,755,6,1,150.0,150.0
1224,755,16,1,110.0,110.0
1225,755,17,1,15.0,15.0
1226,756,46,1,180.0,180.0
1227,756,52,1,80.0,80.0
1228,756,53,1,40.0,40.0
1229,757,51,1,65.0,65.0
1230,758,1,1,120.0,120.0
1231,759,13,1,90.0,90.0
1232,760,27,1,135.0,135.0
1233,760,34,1,105.0,105.0
1234,760,35,1,20.0,20.0
1235,761,11,1,40.0,40.0
1236,762,51,1,65.0,65.0
1237,763,39,1,85.0,85.0
1238,764,2,1,45.0,45.0
1239,765,29,1,35.0,35.0
1240,766,42,1,120.0,120.0
1241,766,52,1,80.0,80.0
1242,766,53,1,40.0,40.0
1243,767,3,1,85.0,85.0
1244,768,13,1,90.0,90.0
1245,769,32,1,45.0,45.0
1246,770,21,1,90.0,90.0
1247,771,22,1,115.0,115.0
1248,772,6,1,150.0,150.0
1249,772,16,1,110.0,110.0
1250,772,17,1,15.0,15.0
1251,773,6,1,150.0,150.0
1252,773,16,1,110.0,110.0
1253,773,17,1,15.0,15.0
1254,774,4,1,110.0,110.0
1255,775,3,1,85.0,85.0
1256,776,28,1,170.0,170.0
1257,776,34,1,105.0,105.0
1258,776,35,1,20.0,20.0
1259,777,31,1,95.0,95.0
1260,778,14,1,45.0,45.0
1261,779,38,1,50.0,50.0
1262,780,47,1,45.0,45.0
1263,781,8,1,60.0,60.0
1264,781,16,1,110.0,110.0
1265,781,17,1,15.0,15.0
1266,782,20,1,40.0,40.0
1267,783,12,1,55.0,55.0
1268,784,9,1,130.0,130.0
1269,784,16,1,110.0,110.0
1270,784,17,1,15.0,15.0
1271,785,5,1,95.0,95.0
1272,786,43,1,45.0,45.0
1273,786,52,1,80.0,80.0
1274,786,53,1,40.0,40.0
1275,787,28,1,170.0,170.0
1276,787,34,1,105.0,105.0
1277,787,35,1,20.0,20.0
1278,788,39,1,85.0,85.0
1279,789,41,1,100.0,100.0
1280,790,41,1,100.0,100.0
1281,791,3,1,85.0,85.0
1282,792,45,1,150.0,150.0
1283,792,52,1,80.0,80.0
1284,792,53,1,40.0,40.0
1285,793,27,1,135.0,135.0
1286,793,34,1,105.0,105.0
1287,793,35,1,20.0,20.0
1288,794,41,1,100.0,100.0
1289,795,9,1,130.0,130.0
1290,796,37,1,130.0,130.0
1291,797,38,1,50.0,50.0
1292,798,15,1,60.0,60.0
1293,799,22,1,115.0,115.0
1294,800,8,1,60.0,60.0
1295,800,16,1,110.0,110.0
1296,800,17,1,15.0,15.0
1297,801,44,1,70.0,70.0
1298,801,52,1,80.0,80.0
1299,801,53,1,40.0,40.0
1300,802,37,1,130.0,130.0
1301,803,32,1,45.0,45.0
1302,804,38,1,50.0,50.0
1303,805,12,1,55.0,55.0
1304,806,50,1,50.0,50.0
1305,807,25,1,35.0,35.0
1306,807,34,1,105.0,105.0
1307,807,35,1,20.0,20.0
1308,808,20,1,40.0,40.0
1309,809,27,1,135.0,135.0
1310,809,34,1,105.0,105.0
1311,809,35,1,20.0,20.0
1312,810,6,1,150.0,150.0
1313,810,16,1,110.0,110.0
1314,810,17,1,15.0,15.0
1315,811,51,1,65.0,65.0
1316,812,47,1,45.0,45.0
1317,813,42,1,120.0,120.0
1318,813,52,1,80.0,80.0
1319,813,53,1,40.0,40.0
1320,814,14,1,45.0,45.0
1321,815,47,1,45.0,45.0
1322,816,31,1,95.0,95.0
1323,817,25,1,35.0,35.0
1324,817,34,1,105.0,105.0
1325,817,35,1,20.0,20.0
1326,818,32,1,45.0,45.0
1327,819,1,1,120.0,120.0
1328,820,46,1,180.0,180.0
1329,820,52,1,80.0,80.0
1330,820,53,1,40.0,40.0
1331,821,32,1,45.0,45.0
1332,822,2,1,45.0,45.0
1333,823,44,1,70.0,70.0
1334,823,52,1,80.0,80.0
1335,823,53,1,40.0,40.0
1336,824,26,1,65.0,65.0
1337,824,34,1,105.0,105.0
1338,824,35,1,20.0,20.0
1339,825,30,1,50.0,50.0
1340,826,48,1,60.0,60.0
1341,827,20,1,40.0,40.0
1342,828,15,1,60.0,60.0
1343,829,3,1,85.0,85.0
1344,830,27,1,135.0,135.0
1345,830,34,1,105.0,105.0
1346,830,35,1,20.0,20.0
1347,831,48,1,60.0,60.0
1348,832,37,1,130.0,130.0
1349,833,24,1,140.0,140.0
1350,833,34,1,105.0,105.0
1351,833,35,1,20.0,20.0
1352,834,38,1,50.0,50.0
1353,835,37,1,130.0,130.0
1354,836,39,1,85.0,85.0
1355,837,46,1,180.0,180.0
1356,837,52,1,80.0,80.0
1357,837,53,1,40.0,40.0
1358,838,31,1,95.0,95.0
1359,839,14,1,45.0,45.0
1360,840,45,1,150.0,150.0
1361,840,52,1,80.0,80.0
1362,840,53,1,40.0,40.0
1363,841,6,1,150.0,150.0
1364,841,16,1,110.0,110.0
1365,841,17,1,15.0,15.0
1366,842,1,1,120.0,120.0
1367,843,2,1,45.0,45.0
1368,844,8,1,60.0,60.0
1369,844,16,1,110.0,110.0
1370,844,17,1,15.0,15.0
1371,845,7,1,30.0,30.0
1372,845,16,1,110.0,110.0
1373,845,17,1,15.0,15.0
1374,846,20,1,40.0,40.0
1375,847,26,1,65.0,65.0
1376,847,34,1,105.0,105.0
1377,847,35,1,20.0,20.0
1378,848,42,1,120.0,120.0
1379,848,52,1,80.0,80.0
1380,848,53,1,40.0,40.0
1381,849,47,1,45.0,45.0
1382,850,13,1,90.0,90.0
1383,851,22,1,115.0,115.0
1384,852,8,1,60.0,60.0
1385,852,16,1,110.0,110.0
1386,852,17,1,15.0,15.0
1387,853,39,1,85.0,85.0
1388,854,43,1,45.0,45.0
1389,854,52,1,80.0,80.0
1390,854,53,1,40.0,40.0
1391,855,46,1,180.0,180.0
1392,855,52,1,80.0,80.0
1393,855,53,1,40.0,40.0
1394,856,31,1,95.0,95.0
1395,857,49,1,75.0,75.0
1396,858,40,1,140.0,140.0
1397,859,14,1,45.0,45.0
1398,860,22,1,115.0,115.0
1399,861,22,1,115.0,115.0
1400,862,11,1,40.0,40.0
1401,863,50,1,50.0,50.0
1402,864,24,1,140.0,140.0
1403,864,34,1,105.0,105.0
1404,864,35,1,20.0,20.0
1405,865,19,1,105.0,105.0
1406,866,48,1,60.0,60.0
1407,867,20,1,40.0,40.0
1408,868,23,1,95.0,95.0
1409,869,21,1,90.0,90.0
1410,870,2,1,45.0,45.0
1411,871,37,1,130.0,130.0
1412,872,19,1,105.0,105.0
1413,873,4,1,110.0,110.0
1414,874,9,1,130.0,130.0
1415,874,16,1,110.0,110.0
1416,874,17,1,15.0,15.0
1417,875,10,1,160.0,160.0
1418,875,16,1,110.0,110.0
1419,875,17,1,15.0,15.0
1420,876,39,1,85.0,85.0
1421,877,42,1,120.0,120.0
1422,878,38,1,50.0,50.0
1423,879,42,1,120.0,120.0
1424,880,3,1,85.0,85.0
1425,881,46,1,180.0,180.0
1426,881,52,1,80.0,80.0
1427,881,53,1,40.0,40.0
1428,882,25,1,35.0,35.0
1429,882,34,1,105.0,105.0
1430,882,35,1,20.0,20.0
1431,883,32,1,45.0,45.0
1432,884,37,1,130.0,130.0
1433,885,1,1,120.0,120.0
1434,886,24,1,140.0,140.0
1435,886,34,1,105.0,105.0
1436,886,35,1,20.0,20.0
1437,887,10,1,160.0,160.0
1438,887,16,1,110.0,110.0
1439,887,17,1,15.0,15.0
1440,888,33,1,60.0,60.0
1441,889,8,1,60.0,60.0
1442,889,16,1,110.0,110.0
1443,889,17,1,15.0,15.0
1444,890,19,1,105.0,105.0
1445,891,27,1,135.0,135.0
1446,891,34,1,105.0,105.0
1447,891,35,1,20.0,20.0
1448,892,29,1,35.0,35.0
1449,893,21,1,90.0,90.0
1450,894,9,1,130.0,130.0
1451,894,16,1,110.0,110.0
1452,894,17,1,15.0,15.0
1453,895,13,1,90.0,90.0
1454,896,12,1,55.0,55.0
1455,897,3,1,85.0,85.0
1456,898,22,1,115.0,115.0
1457,899,8,1,60.0,60.0
1458,899,16,1,110.0,110.0
1459,899,17,1,15.0,15.0
1460,900,7,1,30.0,30.0
1461,900,16,1,110.0,110.0
1462,900,17,1,15.0,15.0
1463,901,38,1,50.0,50.0
1464,902,14,1,45.0,45.0
1465,903,46,1,180.0,180.0
1466,903,52,1,80.0,80.0
1467,903,53,1,40.0,40.0
1468,904,33,1,60.0,60.0
1469,905,37,1,130.0,130.0
1470,906,25,1,35.0,35.0
1471,906,34,1,105.0,105.0
1472,906,35,1,20.0,20.0
1473,907,39,1,85.0,85.0
1474,908,19,1,105.0,105.0
1475,909,21,1,90.0,90.0
1476,910,47,1,45.0,45.0
1477,911,2,1,45.0,45.0
1478,912,4,1,110.0,110.0
1479,913,25,1,35.0,35.0
1480,913,34,1,105.0,105.0
1481,913,35,1,20.0,20.0
1482,914,31,1,95.0,95.0
1483,915,31,1,95.0,95.0
1484,916,6,1,150.0,150.0
1485,916,16,1,110.0,110.0
1486,916,17,1,15.0,15.0
1487,917,3,1,85.0,85.0
1488,918,5,1,95.0,95.0
1489,919,31,1,95.0,95.0
1490,920,50,1,50.0,50.0
1491,921,39,1,85.0,85.0
1492,922,46,1,180.0,180.0
1493,922,52,1,80.0,80.0
1494,922,53,1,40.0,40.0
1495,923,40,1,140.0,140.0
1496,924,10,1,160.0,160.0
1497,924,16,1,110.0,110.0
1498,924,17,1,15.0,15.0
1499,925,28,1,170.0,170.0
1500,926,9,1,130.0,130.0
1501,926,16,1,110.0,110.0
1502,926,17,1,15.0,15.0
1503,927,14,1,45.0,45.0
1504,928,7,1,30.0,30.0
1505,928,16,1,110.0,110.0
1506,928,17,1,15.0,15.0
1507,929,25,1,35.0,35.0
1508,929,34,1,105.0,105.0
1509,929,35,1,20.0,20.0
1510,930,14,1,45.0,45.0
1511,931,40,1,140.0,140.0
1512,932,50,1,50.0,50.0
1513,933,31,1,95.0,95.0
1514,934,27,1,135.0,135.0
1515,934,34,1,105.0,105.0
1516,934,35,1,20.0,20.0
1517,935,12,1,55.0,55.0
1518,936,46,1,180.0,180.0
1519,936,52,1,80.0,80.0
1520,936,53,1,40.0,40.0
1521,937,7,1,30.0,30.0
1522,937,16,1,110.0,110.0
1523,937,17,1,15.0,15.0
1524,938,13,1,90.0,90.0
1525,939,7,1,30.0,30.0
1526,939,16,1,110.0,110.0
1527,939,17,1,15.0,15.0
1528,940,40,1,140.0,140.0
1529,941,7,1,30.0,30.0
1530,941,16,1,110.0,110.0
1531,941,17,1,15.0,15.0
1532,942,48,1,60.0,60.0
1533,943,38,1,50.0,50.0
1534,944,32,1,45.0,45.0
1535,945,6,1,150.0,150.0
1536,945,16,1,110.0,110.0
1537,945,17,1,15.0,15.0
1538,946,33,1,60.0,60.0
1539,947,8,1,60.0,60.0
1540,947,16,1,110.0,110.0
1541,947,17,1,15.0,15.0
1542,948,24,1,140.0,140.0
1543,948,34,1,105.0,105.0
1544,948,35,1,20.0,20.0
1545,949,22,1,115.0,115.0
1546,950,27,1,135.0,135.0
1547,950,34,1,105.0,105.0
1548,950,35,1,20.0,20.0
1549,951,27,1,135.0,135.0
1550,951,34,1,105.0,105.0
1551,951,35,1,20.0,20.0
1552,952,5,1,95.0,95.0
1553,953,22,1,115.0,115.0
1554,954,1,1,120.0,120.0
1555,955,39,1,85.0,85.0
1556,956,4,1,110.0,110.0
1557,957,4,1,110.0,110.0
1558,958,5,1,95.0,95.0
1559,959,39,1,85.0,85.0
1560,960,40,1,140.0,140.0
1561,961,6,1,150.0,150.0
1562,961,16,1,110.0,110.0
1563,961,17,1,15.0,15.0
1564,962,1,1,120.0,120.0
1565,963,39,1,85.0,85.0
1566,964,43,1,45.0,45.0
1567,964,52,1,80.0,80.0
1568,964,53,1,40.0,40.0
1569,965,23,1,95.0,95.0
1570,966,14,1,45.0,45.0
1571,967,3,1,85.0,85.0
1572,968,50,1,50.0,50.0
1573,969,4,1,110.0,110.0
1574,970,31,1,95.0,95.0
1575,971,4,1,110.0,110.0
1576,972,49,1,75.0,75.0
1577,973,21,1,90.0,90.0
1578,974,3,1,85.0,85.0
1579,975,38,1,50.0,50.0
1580,976,44,1,70.0,70.0
1581,976,52,1,80.0,80.0
1582,976,53,1,40.0,40.0
1583,977,29,1,35.0,35.0
1584,978,46,1,180.0,180.0
1585,979,21,1,90.0,90.0
1586,980,11,1,40.0,40.0
1587,981,4,1,110.0,110.0
1588,982,4,1,110.0,110.0
1589,983,12,1,55.0,55.0
1590,984,42,1,120.0,120.0
1591,984,52,1,80.0,80.0
1592,984,53,1,40.0,40.0
1593,985,4,1,110.0,110.0
1594,986,41,1,100.0,100.0
1595,987,20,1,40.0,40.0
1596,988,47,1,45.0,45.0
1597,989,47,1,45.0,45.0
1598,990,33,1,60.0,60.0
1599,991,29,1,35.0,35.0
1600,992,11,1,40.0,40.0
1601,993,37,1,130.0,130.0
1602,994,23,1,95.0,95.0
1603,995,44,1,70.0,70.0
1604,995,52,1,80.0,80.0
1605,995,53,1,40.0,40.0
1606,996,27,1,135.0,135.0
1607,997,45,1,150.0,150.0
1608,997,52,1,80.0,80.0
1609,997,53,1,40.0,40.0
1610,998,26,1,65.0,65.0
1611,998,34,1,105.0,105.0
1612,998,35,1,20.0,20.0
1613,999,23,1,95.0,95.0
1614,1000,2,1,45.0,45.0
1615,1001,33,1,60.0,60.0
1616,1002,10,1,160.0,160.0
1617,1002,16,1,110.0,110.0
1618,1002,17,1,15.0,15.0
1619,1003,46,1,180.0,180.0
1620,1003,52,1,80.0,80.0
1621,1003,53,1,40.0,40.0
1622,1004,7,1,30.0,30.0
1623,1004,16,1,110.0,110.0
1624,1004,17,1,15.0,15.0
1625,1005,31,1,95.0,95.0
1626,1006,22,1,115.0,115.0
1627,1007,49,1,75.0,75.0
1628,1008,2,1,45.0,45.0
1629,1009,47,1,45.0,45.0
1630,1010,45,1,150.0,150.0
1631,1010,52,1,80.0,80.0
1632,1010,53,1,40.0,40.0
1633,1011,15,1,60.0,60.0
1634,1012,48,1,60.0,60.0
1635,1013,39,1,85.0,85.0
1636,1014,21,1,90.0,90.0
1637,1015,39,1,85.0,85.0
1638,1016,40,1,140.0,140.0
1639,1017,15,1,60.0,60.0
1640,1018,1,1,120.0,120.0
1641,1019,37,1,130.0,130.0
1642,1020,6,1,150.0,150.0
1643,1020,16,1,110.0,110.0
1644,1020,17,1,15.0,15.0
1645,1021,1,1,120.0,120.0
1646,1022,10,1,160.0,160.0
1647,1023,22,1,115.0,115.0
1648,1024,39,1,85.0,85.0
1649,1025,50,1,50.0,50.0
1650,1026,8,1,60.0,60.0
1651,1027,41,1,100.0,100.0
1652,1028,25,1,35.0,35.0
1653,1028,34,1,105.0,105.0
1654,1028,35,1,20.0,20.0
1655,1029,47,1,45.0,45.0
1656,1030,51,1,65.0,65.0
1657,1031,24,1,140.0,140.0
1658,1031,34,1,105.0,105.0
1659,1031,35,1,20.0,20.0
1660,1032,39,1,85.0,85.0
1661,1033,46,1,180.0,180.0
1662,1033,52,1,80.0,80.0
1663,1033,53,1,40.0,40.0
1664,1034,28,1,170.0,170.0
1665,1034,34,1,105.0,105.0
1666,1034,35,1,20.0,20.0
1667,1035,31,1,95.0,95.0
1668,1036,15,1,60.0,60.0
1669,1037,8,1,60.0,60.0
1670,1037,16,1,110.0,110.0
1671,1037,17,1,15.0,15.0
1672,1038,24,1,140.0,140.0
1673,1038,34,1,105.0,105.0
1674,1038,35,1,20.0,20.0
1675,1039,43,1,45.0,45.0
1676,1039,52,1,80.0,80.0
1677,1039,53,1,40.0,40.0
1678,1040,50,1,50.0,50.0
1679,1041,28,1,170.0,170.0
1680,1041,34,1,105.0,105.0
1681,1041,35,1,20.0,20.0
1682,1042,24,1,140.0,140.0
1683,1042,34,1,105.0,105.0
1684,1042,35,1,20.0,20.0
1685,1043,27,1,135.0,135.0
1686,1043,34,1,105.0,105.0
1687,1043,35,1,20.0,20.0
1688,1044,26,1,65.0,65.0
1689,1044,34,1,105.0,105.0
1690,1044,35,1,20.0,20.0
1691,1045,25,1,35.0,35.0
1692,1046,13,1,90.0,90.0
1693,1047,5,1,95.0,95.0
1694,1048,28,1,170.0,170.0
1695,1048,34,1,105.0,105.0
