order_item_id,order_id,item_id,quantity,unit_price,subtotal
836,478,35,1,200.0,200.0
837,479,46,1,1800.0,1800.0
838,480,27,1,1350.0,1350.0
839,480,34,1,1050.0,1050.0
840,480,35,1,200.0,200.0
841,481,28,1,1700.0,1700.0
842,481,34,1,1050.0,1050.0
843,481,35,1,200.0,200.0
844,482,44,1,700.0,700.0
845,482,54,1,600.0,600.0
846,483,21,1,900.0,900.0
847,484,27,1,1350.0,1350.0
848,484,34,1,1050.0,1050.0
849,484,35,1,200.0,200.0
850,485,24,1,1400.0,1400.0
851,485,34,1,1050.0,1050.0
852,485,35,1,200.0,200.0
853,486,11,1,400.0,400.0
854,487,8,1,600.0,600.0
855,487,16,1,1100.0,1100.0
856,487,17,1,150.0,150.0
857,488,15,1,600.0,600.0
858,489,40,1,1400.0,1400.0
859,489,54,1,600.0,600.0
860,490,11,1,400.0,400.0
861,491,44,1,700.0,700.0
862,492,19,1,1050.0,1050.0
863,493,7,1,300.0,300.0
864,493,16,1,1100.0,1100.0
865,493,17,1,150.0,150.0
866,494,37,1,1300.0,1300.0
867,494,54,1,600.0,600.0
868,495,13,1,900.0,900.0
869,496,40,1,1400.0,1400.0
870,497,28,1,1700.0,1700.0
871,497,34,1,1050.0,1050.0
872,497,35,1,200.0,200.0
873,498,50,1,500.0,500.0
874,498,52,1,800.0,800.0
875,498,53,1,400.0,400.0
876,499,1,1,1200.0,1200.0
877,500,29,1,350.0,350.0
878,501,9,1,1300.0,1300.0
879,501,16,1,1100.0,1100.0
880,501,17,1,150.0,150.0
881,502,29,1,350.0,350.0
882,503,20,1,400.0,400.0
883,504,5,1,950.0,950.0
884,505,46,1,1800.0,1800.0
885,505,54,1,600.0,600.0
886,506,2,1,450.0,450.0
887,506,18,1,1250.0,1250.0
888,507,9,1,1300.0,1300.0
889,507,16,1,1100.0,1100.0
890,507,17,1,150.0,150.0
891,508,9,1,1300.0,1300.0
892,508,16,1,1100.0,1100.0
893,508,17,1,150.0,150.0
894,509,45,1,1500.0,1500.0
895,510,46,1,1800.0,1800.0
896,511,13,1,900.0,900.0
897,512,32,1,450.0,450.0
898,512,36,1,1100.0,1100.0
899,513,32,1,450.0,450.0
900,514,7,1,300.0,300.0
901,514,16,1,1100.0,1100.0
902,514,17,1,150.0,150.0
903,515,21,1,900.0,900.0
904,516,38,1,500.0,500.0
905,517,47,1,450.0,450.0
906,518,47,1,450.0,450.0
907,518,54,1,600.0,600.0
908,519,50,1,500.0,500.0
909,519,52,1,800.0,800.0
910,519,53,1,400.0,400.0
911,520,22,1,1150.0,1150.0
912,521,12,1,550.0,550.0
913,522,30,1,500.0,500.0
914,522,36,1,1100.0,1100.0
915,523,49,1,750.0,750.0
916,523,52,1,800.0,800.0
917,523,53,1,400.0,400.0
918,523,54,1,600.0,600.0
919,524,21,1,900.0,900.0
920,525,2,1,450.0,450.0
921,526,27,1,1350.0,1350.0
922,526,34,1,1050.0,1050.0
923,526,35,1,200.0,200.0
924,527,37,1,1300.0,1300.0
925,528,7,1,300.0,300.0
926,528,16,1,1100.0,1100.0
927,528,17,1,150.0,150.0
928,528,18,1,1250.0,1250.0
929,529,7,1,300.0,300.0
930,529,16,1,1100.0,1100.0
931,529,17,1,150.0,150.0
932,529,18,1,1250.0,1250.0
933,530,43,1,450.0,450.0
934,531,40,1,1400.0,1400.0
935,532,11,1,400.0,400.0
936,533,40,1,1400.0,1400.0
937,534,47,1,450.0,450.0
938,534,52,1,800.0,800.0
939,534,53,1,400.0,400.0
940,534,54,1,600.0,600.0
941,535,15,1,600.0,600.0
942,536,37,1,1300.0,1300.0
943,537,22,1,1150.0,1150.0
944,538,42,1,1200.0,1200.0
945,538,54,1,600.0,600.0
946,539,47,1,450.0,450.0
947,539,52,1,800.0,800.0
948,539,53,1,400.0,400.0
949,540,25,1,350.0,350.0
950,540,34,1,1050.0,1050.0
951,540,35,1,200.0,200.0
952,540,36,1,1100.0,1100.0
953,541,22,1,1150.0,1150.0
954,542,48,1,600.0,600.0
955,542,52,1,800.0,800.0
956,542,53,1,400.0,400.0
957,543,15,1,600.0,600.0
958,544,31,1,950.0,950.0
959,545,28,1,1700.0,1700.0
960,545,36,1,1100.0,1100.0
961,546,32,1,450.0,450.0
962,547,47,1,450.0,450.0
963,547,52,1,800.0,800.0
964,547,53,1,400.0,400.0
965,547,54,1,600.0,600.0
966,548,3,1,850.0,850.0
967,549,24,1,1400.0,1400.0
968,549,34,1,1050.0,1050.0
969,549,35,1,200.0,200.0
970,550,2,1,450.0,450.0
971,551,32,1,450.0,450.0
972,552,50,1,500.0,500.0
973,552,52,1,800.0,800.0
974,552,53,1,400.0,400.0
975,553,13,1,900.0,900.0
976,554,27,1,1350.0,1350.0
977,554,34,1,1050.0,1050.0
978,554,35,1,200.0,200.0
979,555,37,1,1300.0,1300.0
980,556,42,1,1200.0,1200.0
981,556,54,1,600.0,600.0
982,557,14,1,450.0,450.0
983,557,18,1,1250.0,1250.0
984,558,14,1,450.0,450.0
985,559,7,1,300.0,300.0
986,559,16,1,1100.0,1100.0
987,559,17,1,150.0,150.0
988,560,24,1,1400.0,1400.0
989,560,34,1,1050.0,1050.0
990,560,35,1,200.0,200.0
991,561,11,1,400.0,400.0
992,562,12,1,550.0,550.0
993,563,39,1,850.0,850.0
994,564,31,1,950.0,950.0
995,565,12,1,550.0,550.0
996,566,46,1,1800.0,1800.0
997,567,49,1,750.0,750.0
998,567,52,1,800.0,800.0
999,567,53,1,400.0,400.0
1000,568,11,1,400.0,400.0
1001,569,22,1,1150.0,1150.0
1002,570,27,1,1350.0,1350.0
1003,570,34,1,1050.0,1050.0
1004,570,35,1,200.0,200.0
1005,571,47,1,450.0,450.0
1006,571,52,1,800.0,800.0
1007,571,53,1,400.0,400.0
1008,572,23,1,950.0,950.0
1009,573,22,1,1150.0,1150.0
1010,573,36,1,1100.0,1100.0
1011,574,6,1,1500.0,1500.0
1012,575,15,1,600.0,600.0
1013,576,29,1,350.0,350.0
1014,576,36,1,1100.0,1100.0
1015,577,39,1,850.0,850.0
1016,578,43,1,450.0,450.0
1017,579,40,1,1400.0,1400.0
1018,579,54,1,600.0,600.0
1019,580,4,1,1100.0,1100.0
1020,581,8,1,600.0,600.0
1021,581,16,1,1100.0,1100.0
1022,581,17,1,150.0,150.0
1023,582,43,1,450.0,450.0
1024,583,4,1,1100.0,1100.0
1025,584,51,1,650.0,650.0
1026,584,52,1,800.0,800.0
1027,584,53,1,400.0,400.0
1028,585,3,1,850.0,850.0
1029,586,11,1,400.0,400.0
1030,587,44,1,700.0,700.0
1031,588,15,1,600.0,600.0
1032,589,12,1,550.0,550.0
1033,590,28,1,1700.0,1700.0
1034,590,34,1,1050.0,1050.0
1035,590,35,1,200.0,200.0
1036,591,37,1,1300.0,1300.0
1037,592,13,1,900.0,900.0
1038,593,20,1,400.0,400.0
1039,593,36,1,1100.0,1100.0
1040,594,11,1,400.0,400.0
1041,595,40,1,1400.0,1400.0
1042,596,3,1,850.0,850.0
1043,597,1,1,1200.0,1200.0
1044,598,33,1,600.0,600.0
1045,599,49,1,750.0,750.0
1046,599,52,1,800.0,800.0
1047,599,53,1,400.0,400.0
1048,600,29,1,350.0,350.0
1049,601,4,1,1100.0,1100.0
1050,601,18,1,1250.0,1250.0
1051,602,33,1,600.0,600.0
1052,603,23,1,950.0,950.0
1053,604,12,1,550.0,550.0
1054,605,33,1,600.0,600.0
1055,605,36,1,1100.0,1100.0
1056,606,46,1,1800.0,1800.0
1057,606,54,1,600.0,600.0
1058,607,49,1,750.0,750.0
1059,607,52,1,800.0,800.0
1060,607,53,1,400.0,400.0
1061,608,31,1,950.0,950.0
1062,609,3,1,850.0,850.0
1063,610,37,1,1300.0,1300.0
1064,611,48,1,600.0,600.0
1065,611,52,1,800.0,800.0
1066,611,53,1,400.0,400.0
1067,612,51,1,650.0,650.0
1068,612,54,1,600.0,600.0
1069,613,30,1,500.0,500.0
1070,614,4,1,1100.0,1100.0
1071,615,9,1,1300.0,1300.0
1072,616,20,1,400.0,400.0
1073,617,15,1,600.0,600.0
1074,618,42,1,1200.0,1200.0
1075,619,49,1,750.0,750.0
1076,620,41,1,1000.0,1000.0
1077,621,40,1,1400.0,1400.0
1078,622,43,1,450.0,450.0
1079,622,54,1,600.0,600.0
1080,623,1,1,1200.0,1200.0
1081,624,46,1,1800.0,1800.0
1082,624,54,1,600.0,600.0
1083,625,26,1,650.0,650.0
1084,626,42,1,1200.0,1200.0
1085,627,15,1,600.0,600.0
1086,628,4,1,1100.0,1100.0
1087,629,44,1,700.0,700.0
1088,630,28,1,1700.0,1700.0
1089,630,34,1,1050.0,1050.0
1090,630,35,1,200.0,200.0
1091,631,12,1,550.0,550.0
1092,632,40,1,1400.0,1400.0
1093,632,54,1,600.0,600.0
1094,633,3,1,850.0,850.0
1095,634,13,1,900.0,900.0
1096,635,19,1,1050.0,1050.0
1097,635,36,1,1100.0,1100.0
1098,636,5,1,950.0,950.0
1099,637,22,1,1150.0,1150.0
1100,638,23,1,950.0,950.0
1101,639,26,1,650.0,650.0
1102,639,34,1,1050.0,1050.0
1103,639,35,1,200.0,200.0
1104,640,4,1,1100.0,1100.0
1105,640,18,1,1250.0,1250.0
1106,641,26,1,650.0,650.0
1107,641,34,1,1050.0,1050.0
1108,641,35,1,200.0,200.0
1109,642,33,1,600.0,600.0
1110,643,33,1,600.0,600.0
1111,644,33,1,600.0,600.0
1112,645,6,1,1500.0,1500.0
1113,646,15,1,600.0,600.0
1114,647,46,1,1800.0,1800.0
1115,647,54,1,600.0,600.0
1116,648,48,1,600.0,600.0
1117,648,52,1,800.0,800.0
1118,648,53,1,400.0,400.0
1119,649,5,1,950.0,950.0
1120,650,31,1,950.0,950.0
1121,651,9,1,1300.0,1300.0
1122,652,30,1,500.0,500.0
1123,653,25,1,350.0,350.0
1124,653,34,1,1050.0,1050.0
1125,653,35,1,200.0,200.0
1126,654,6,1,1500.0,1500.0
1127,654,16,1,1100.0,1100.0
1128,654,17,1,150.0,150.0
1129,655,12,1,550.0,550.0
1130,655,18,1,1250.0,1250.0
1131,656,47,1,450.0,450.0
1132,656,52,1,800.0,800.0
1133,656,53,1,400.0,400.0
1134,656,54,1,600.0,600.0
1135,657,19,1,1050.0,1050.0
1136,658,41,1,1000.0,1000.0
1137,658,54,1,600.0,600.0
1138,659,25,1,350.0,350.0
1139,659,34,1,1050.0,1050.0
1140,659,35,1,200.0,200.0
1141,660,51,1,650.0,650.0
1142,660,52,1,800.0,800.0
1143,660,53,1,400.0,400.0
1144,660,54,1,600.0,600.0
1145,661,23,1,950.0,950.0
1146,662,15,1,600.0,600.0
1147,663,15,1,600.0,600.0
1148,664,13,1,900.0,900.0
1149,665,3,1,850.0,850.0
1150,666,38,1,500.0,500.0
1151,666,54,1,600.0,600.0
1152,667,48,1,600.0,600.0
1153,667,52,1,800.0,800.0
1154,667,53,1,400.0,400.0
1155,667,54,1,600.0,600.0
1156,668,45,1,1500.0,1500.0
1157,669,22,1,1150.0,1150.0
1158,670,14,1,450.0,450.0
1159,671,2,1,450.0,450.0
1160,672,25,1,350.0,350.0
1161,672,34,1,1050.0,1050.0
1162,672,35,1,200.0,200.0
1163,673,43,1,450.0,450.0
1164,673,54,1,600.0,600.0
1165,674,25,1,350.0,350.0
1166,674,34,1,1050.0,1050.0
1167,674,35,1,200.0,200.0
1168,675,5,1,950.0,950.0
1169,676,45,1,1500.0,1500.0
1170,677,14,1,450.0,450.0
1171,678,50,1,500.0,500.0
1172,678,52,1,800.0,800.0
1173,678,53,1,400.0,400.0
1174,679,30,1,500.0,500.0
1175,680,8,1,600.0,600.0
1176,680,16,1,1100.0,1100.0
1177,680,17,1,150.0,150.0
1178,681,23,1,950.0,950.0
1179,682,46,1,1800.0,1800.0
1180,682,54,1,600.0,600.0
1181,683,5,1,950.0,950.0
1182,684,12,1,550.0,550.0
1183,685,20,1,400.0,400.0
1184,686,5,1,950.0,950.0
1185,687,46,1,1800.0,1800.0
1186,687,54,1,600.0,600.0
1187,688,30,1,500.0,500.0
1188,688,36,1,1100.0,1100.0
1189,689,38,1,500.0,500.0
1190,690,26,1,650.0,650.0
1191,690,34,1,1050.0,1050.0
1192,690,35,1,200.0,200.0
1193,691,29,1,350.0,350.0
1194,692,1,1,1200.0,1200.0
1195,693,45,1,1500.0,1500.0
1196,694,25,1,350.0,350.0
1197,694,34,1,1050.0,1050.0
1198,694,35,1,200.0,200.0
1199,694,36,1,1100.0,1100.0
1200,695,10,1,1600.0,1600.0
1201,695,16,1,1100.0,1100.0
1202,695,17,1,150.0,150.0
1203,696,32,1,450.0,450.0
1204,697,8,1,600.0,600.0
1205,697,16,1,1100.0,1100.0
1206,697,17,1,150.0,150.0
1207,698,14,1,450.0,450.0
1208,699,28,1,1700.0,1700.0
1209,699,34,1,1050.0,1050.0
1210,699,35,1,200.0,200.0
1211,700,10,1,1600.0,1600.0
1212,700,16,1,1100.0,1100.0
1213,700,17,1,150.0,150.0
1214,700,18,1,1250.0,1250.0
1215,701,13,1,900.0,900.0
1216,701,18,1,1250.0,1250.0
1217,702,28,1,1700.0,1700.0
1218,702,34,1,1050.0,1050.0
1219,702,35,1,200.0,200.0
1220,703,9,1,1300.0,1300.0
1221,703,16,1,1100.0,1100.0
1222,703,17,1,150.0,150.0
1223,703,18,1,1250.0,1250.0
1224,704,31,1,950.0,950.0
1225,705,9,1,1300.0,1300.0
1226,705,16,1,1100.0,1100.0
1227,705,17,1,150.0,150.0
1228,706,27,1,1350.0,1350.0
1229,706,34,1,1050.0,1050.0
1230,706,35,1,200.0,200.0
1231,707,11,1,400.0,400.0
1232,707,18,1,1250.0,1250.0
1233,708,2,1,450.0,450.0
1234,709,7,1,300.0,300.0
1235,709,16,1,1100.0,1100.0
1236,709,17,1,150.0,150.0
1237,710,37,1,1300.0,1300.0
1238,711,50,1,500.0,500.0
1239,711,52,1,800.0,800.0
1240,711,53,1,400.0,400.0
1241,711,54,1,600.0,600.0
1242,712,43,1,450.0,450.0
1243,713,39,1,850.0,850.0
1244,714,2,1,450.0,450.0
1245,715,11,1,400.0,400.0
1246,716,37,1,1300.0,1300.0
1247,716,54,1,600.0,600.0
1248,717,24,1,1400.0,1400.0
1249,717,34,1,1050.0,1050.0
1250,717,35,1,200.0,200.0
1251,717,36,1,1100.0,1100.0
1252,718,43,1,450.0,450.0
1253,719,50,1,500.0,500.0
1254,719,52,1,800.0,800.0
1255,719,53,1,400.0,400.0
1256,720,39,1,850.0,850.0
1257,721,42,1,1200.0,1200.0
1258,721,54,1,600.0,600.0
1259,722,10,1,1600.0,1600.0
1260,723,39,1,850.0,850.0
1261,724,4,1,1100.0,1100.0
1262,725,49,1,750.0,750.0
1263,726,24,1,1400.0,1400.0
1264,726,34,1,1050.0,1050.0
1265,726,35,1,200.0,200.0
1266,726,36,1,1100.0,1100.0
1267,727,46,1,1800.0,1800.0
1268,728,11,1,400.0,400.0
1269,729,47,1,450.0,450.0
1270,729,52,1,800.0,800.0
1271,729,53,1,400.0,400.0
1272,729,54,1,600.0,600.0
1273,730,14,1,450.0,450.0
1274,731,10,1,1600.0,1600.0
1275,731,16,1,1100.0,1100.0
1276,731,17,1,150.0,150.0
1277,732,31,1,950.0,950.0
1278,733,8,1,600.0,600.0
1279,733,16,1,1100.0,1100.0
1280,733,17,1,150.0,150.0
1281,734,20,1,400.0,400.0
1282,735,38,1,500.0,500.0
1283,735,54,1,600.0,600.0
1284,736,22,1,1150.0,1150.0
1285,737,45,1,1500.0,1500.0
1286,738,23,1,950.0,950.0
1287,738,36,1,1100.0,1100.0
1288,739,42,1,1200.0,1200.0
1289,740,37,1,1300.0,1300.0
1290,741,39,1,850.0,850.0
1291,742,15,1,600.0,600.0
1292,743,31,1,950.0,950.0
1293,744,13,1,900.0,900.0
1294,745,39,1,850.0,850.0
1295,746,14,1,450.0,450.0
1296,747,23,1,950.0,950.0
1297,748,45,1,1500.0,1500.0
1298,748,54,1,600.0,600.0
1299,749,47,1,450.0,450.0
1300,749,52,1,800.0,800.0
1301,749,53,1,400.0,400.0
1302,750,15,1,600.0,600.0
1303,751,32,1,450.0,450.0
1304,752,23,1,950.0,950.0
1305,753,30,1,500.0,500.0
1306,753,36,1,1100.0,1100.0
1307,754,27,1,1350.0,1350.0
1308,754,34,1,1050.0,1050.0
1309,754,35,1,200.0,200.0
1310,755,15,1,600.0,600.0
1311,756,1,1,1200.0,1200.0
1312,757,12,1,550.0,550.0
1313,758,50,1,500.0,500.0
1314,758,52,1,800.0,800.0
1315,758,53,1,400.0,400.0
1316,759,14,1,450.0,450.0
1317,760,32,1,450.0,450.0
1318,761,15,1,600.0,600.0
1319,762,43,1,450.0,450.0
1320,763,4,1,1100.0,1100.0
1321,764,50,1,500.0,500.0
1322,764,52,1,800.0,800.0
1323,764,53,1,400.0,400.0
1324,765,28,1,1700.0,1700.0
1325,765,34,1,1050.0,1050.0
1326,765,35,1,200.0,200.0
1327,765,36,1,1100.0,1100.0
1328,766,13,1,900.0,900.0
1329,767,24,1,1400.0,1400.0
1330,767,34,1,1050.0,1050.0
1331,767,35,1,200.0,200.0
1332,767,36,1,1100.0,1100.0
1333,768,37,1,1300.0,1300.0
1334,769,4,1,1100.0,1100.0
1335,770,27,1,1350.0,1350.0
1336,770,34,1,1050.0,1050.0
1337,770,35,1,200.0,200.0
1338,771,3,1,850.0,850.0
1339,772,25,1,350.0,350.0
1340,772,34,1,1050.0,1050.0
1341,772,35,1,200.0,200.0
1342,773,22,1,1150.0,1150.0
1343,774,46,1,1800.0,1800.0
1344,774,54,1,600.0,600.0
1345,775,32,1,450.0,450.0
1346,776,51,1,650.0,650.0
1347,777,28,1,1700.0,1700.0
1348,777,34,1,1050.0,1050.0
1349,777,35,1,200.0,200.0
1350,778,42,1,1200.0,1200.0
1351,779,19,1,1050.0,1050.0
1352,780,9,1,1300.0,1300.0
1353,780,16,1,1100.0,1100.0
1354,780,17,1,150.0,150.0
1355,781,31,1,950.0,950.0
1356,782,50,1,500.0,500.0
1357,783,19,1,1050.0,1050.0
1358,784,39,1,850.0,850.0
1359,784,54,1,600.0,600.0
1360,785,21,1,900.0,900.0
1361,785,36,1,1100.0,1100.0
1362,786,32,1,450.0,450.0
1363,787,46,1,1800.0,1800.0
1364,788,37,1,1300.0,1300.0
1365,789,32,1,450.0,450.0
1366,790,25,1,350.0,350.0
1367,790,34,1,1050.0,1050.0
1368,790,35,1,200.0,200.0
1369,791,45,1,1500.0,1500.0
1370,792,48,1,600.0,600.0
1371,793,8,1,600.0,600.0
1372,793,16,1,1100.0,1100.0
1373,793,17,1,150.0,150.0
1374,794,15,1,600.0,600.0
1375,795,24,1,1400.0,1400.0
1376,795,34,1,1050.0,1050.0
1377,795,35,1,200.0,200.0
1378,796,14,1,450.0,450.0
1379,797,51,1,650.0,650.0
1380,797,52,1,800.0,800.0
1381,797,53,1,400.0,400.0
1382,798,4,1,1100.0,1100.0
1383,799,9,1,1300.0,1300.0
1384,799,16,1,1100.0,1100.0
1385,799,17,1,150.0,150.0
1386,800,44,1,700.0,700.0
1387,801,8,1,600.0,600.0
1388,801,16,1,1100.0,1100.0
1389,801,17,1,150.0,150.0
1390,802,20,1,400.0,400.0
1391,803,41,1,1000.0,1000.0
1392,803,54,1,600.0,600.0
1393,804,48,1,600.0,600.0
1394,804,52,1,800.0,800.0
1395,804,53,1,400.0,400.0
1396,805,23,1,950.0,950.0
1397,805,36,1,1100.0,1100.0
1398,806,6,1,1500.0,1500.0
1399,806,16,1,1100.0,1100.0
1400,806,17,1,150.0,150.0
1401,806,18,1,1250.0,1250.0
1402,807,8,1,600.0,600.0
1403,807,16,1,1100.0,1100.0
1404,807,17,1,150.0,150.0
1405,808,33,1,600.0,600.0
1406,809,32,1,450.0,450.0
1407,810,13,1,900.0,900.0
1408,811,28,1,1700.0,1700.0
1409,811,34,1,1050.0,1050.0
1410,811,35,1,200.0,200.0
1411,812,19,1,1050.0,1050.0
1412,813,32,1,450.0,450.0
1413,814,6,1,1500.0,1500.0
1414,814,16,1,1100.0,1100.0
1415,814,17,1,150.0,150.0
1416,815,2,1,450.0,450.0
1417,816,7,1,300.0,300.0
1418,816,16,1,1100.0,1100.0
1419,816,17,1,150.0,150.0
1420,817,49,1,750.0,750.0
1421,817,52,1,800.0,800.0
1422,817,53,1,400.0,400.0
1423,818,28,1,1700.0,1700.0
1424,818,34,1,1050.0,1050.0
1425,818,35,1,200.0,200.0
1426,818,36,1,1100.0,1100.0
1427,819,33,1,600.0,600.0
1428,820,26,1,650.0,650.0
1429,820,34,1,1050.0,1050.0
1430,820,35,1,200.0,200.0
1431,820,36,1,1100.0,1100.0
1432,821,19,1,1050.0,1050.0
1433,822,43,1,450.0,450.0
1434,823,49,1,750.0,750.0
1435,823,52,1,800.0,800.0
1436,823,53,1,400.0,400.0
1437,823,54,1,600.0,600.0
1438,824,13,1,900.0,900.0
1439,825,21,1,900.0,900.0
1440,826,5,1,950.0,950.0
1441,827,27,1,1350.0,1350.0
1442,827,34,1,1050.0,1050.0
1443,827,35,1,200.0,200.0
1444,828,5,1,950.0,950.0
1445,829,14,1,450.0,450.0
1446,830,12,1,550.0,550.0
1447,831,31,1,950.0,950.0
1448,832,20,1,400.0,400.0
1449,833,29,1,350.0,350.0
1450,834,19,1,1050.0,1050.0
1451,835,6,1,1500.0,1500.0
1452,835,16,1,1100.0,1100.0
1453,835,17,1,150.0,150.0
1454,836,50,1,500.0,500.0
1455,836,52,1,800.0,800.0
1456,836,53,1,400.0,400.0
1457,836,54,1,600.0,600.0
1458,837,23,1,950.0,950.0
1459,838,32,1,450.0,450.0
1460,839,13,1,900.0,900.0
1461,840,41,1,1000.0,1000.0
1462,841,9,1,1300.0,1300.0
1463,841,16,1,1100.0,1100.0
1464,841,17,1,150.0,150.0
1465,841,18,1,1250.0,1250.0
1466,842,20,1,400.0,400.0
1467,842,36,1,1100.0,1100.0
1468,843,23,1,950.0,950.0
1469,844,27,1,1350.0,1350.0
1470,844,34,1,1050.0,1050.0
1471,844,35,1,200.0,200.0
1472,845,43,1,450.0,450.0
1473,846,4,1,1100.0,1100.0
1474,847,50,1,500.0,500.0
1475,847,52,1,800.0,800.0
1476,847,53,1,400.0,400.0
1477,848,2,1,450.0,450.0
1478,849,42,1,1200.0,1200.0
1479,850,5,1,950.0,950.0
1480,851,6,1,1500.0,1500.0
1481,851,16,1,1100.0,1100.0
1482,851,17,1,150.0,150.0
1483,852,44,1,700.0,700.0
1484,853,45,1,1500.0,1500.0
1485,853,54,1,600.0,600.0
1486,854,20,1,400.0,400.0
1487,854,36,1,1100.0,1100.0
1488,855,24,1,1400.0,1400.0
1489,855,34,1,1050.0,1050.0
1490,855,35,1,200.0,200.0
1491,856,5,1,950.0,950.0
1492,857,31,1,950.0,950.0
1493,858,42,1,1200.0,1200.0
1494,859,38,1,500.0,500.0
1495,860,23,1,950.0,950.0
1496,861,6,1,1500.0,1500.0
1497,861,16,1,1100.0,1100.0
1498,861,17,1,150.0,150.0
1499,862,41,1,1000.0,1000.0
1500,863,33,1,600.0,600.0
1501,864,49,1,750.0,750.0
1502,864,52,1,800.0,800.0
1503,864,53,1,400.0,400.0
1504,865,4,1,1100.0,1100.0
1505,866,48,1,600.0,600.0
1506,867,7,1,300.0,300.0
1507,867,16,1,1100.0,1100.0
1508,867,17,1,150.0,150.0
1509,868,13,1,900.0,900.0
1510,869,14,1,450.0,450.0
1511,870,10,1,1600.0,1600.0
1512,870,16,1,1100.0,1100.0
1513,870,17,1,150.0,150.0
1514,870,18,1,1250.0,1250.0
1515,871,19,1,1050.0,1050.0
1516,872,50,1,500.0,500.0
1517,872,52,1,800.0,800.0
1518,872,53,1,400.0,400.0
1519,873,21,1,900.0,900.0
1520,874,51,1,650.0,650.0
1521,874,54,1,600.0,600.0
1522,875,22,1,1150.0,1150.0
1523,876,25,1,350.0,350.0
1524,876,34,1,1050.0,1050.0
1525,876,35,1,200.0,200.0
1526,877,39,1,850.0,850.0
1527,878,2,1,450.0,450.0
1528,879,7,1,300.0,300.0
1529,879,16,1,1100.0,1100.0
1530,879,17,1,150.0,150.0
1531,880,25,1,350.0,350.0
1532,880,34,1,1050.0,1050.0
1533,880,35,1,200.0,200.0
1534,881,42,1,1200.0,1200.0
1535,882,19,1,1050.0,1050.0
1536,883,2,1,450.0,450.0
1537,884,41,1,1000.0,1000.0
1538,885,23,1,950.0,950.0
1539,886,49,1,750.0,750.0
1540,886,52,1,800.0,800.0
1541,886,53,1,400.0,400.0
1542,887,46,1,1800.0,1800.0
1543,888,25,1,350.0,350.0
1544,888,34,1,1050.0,1050.0
1545,888,35,1,200.0,200.0
1546,889,42,1,1200.0,1200.0
1547,890,37,1,1300.0,1300.0
1548,891,7,1,300.0,300.0
1549,891,16,1,1100.0,1100.0
1550,891,17,1,150.0,150.0
1551,892,48,1,600.0,600.0
1552,892,52,1,800.0,800.0
1553,892,53,1,400.0,400.0
1554,892,54,1,600.0,600.0
1555,893,40,1,1400.0,1400.0
1556,894,42,1,1200.0,1200.0
1557,895,2,1,450.0,450.0
1558,896,10,1,1600.0,1600.0
1559,896,16,1,1100.0,1100.0
1560,896,17,1,150.0,150.0
1561,897,42,1,1200.0,1200.0
1562,897,54,1,600.0,600.0
1563,898,32,1,450.0,450.0
1564,898,36,1,1100.0,1100.0
1565,899,5,1,950.0,950.0
1566,900,9,1,1300.0,1300.0
1567,900,16,1,1100.0,1100.0
1568,900,17,1,150.0,150.0
1569,901,5,1,950.0,950.0
1570,902,4,1,1100.0,1100.0
1571,903,40,1,1400.0,1400.0
1572,904,15,1,600.0,600.0
1573,905,10,1,1600.0,1600.0
1574,905,16,1,1100.0,1100.0
1575,905,17,1,150.0,150.0
1576,906,22,1,1150.0,1150.0
1577,907,25,1,350.0,350.0
1578,907,34,1,1050.0,1050.0
1579,907,35,1,200.0,200.0
1580,908,30,1,500.0,500.0
1581,909,5,1,950.0,950.0
1582,910,10,1,1600.0,1600.0
1583,910,16,1,1100.0,1100.0
1584,910,17,1,150.0,150.0
1585,910,18,1,1250.0,1250.0
1586,911,6,1,1500.0,1500.0
1587,911,16,1,1100.0,1100.0
1588,911,17,1,150.0,150.0
1589,912,24,1,1400.0,1400.0
1590,912,34,1,1050.0,1050.0
1591,912,35,1,200.0,200.0
1592,913,26,1,650.0,650.0
1593,913,34,1,1050.0,1050.0
1594,913,35,1,200.0,200.0
1595,914,50,1,500.0,500.0
1596,914,52,1,800.0,800.0
1597,914,53,1,400.0,400.0
1598,915,29,1,350.0,350.0
1599,915,36,1,1100.0,1100.0
1600,916,27,1,1350.0,1350.0
1601,916,34,1,1050.0,1050.0
1602,916,35,1,200.0,200.0
1603,917,1,1,1200.0,1200.0
1604,918,4,1,1100.0,1100.0
1605,918,18,1,1250.0,1250.0
1606,919,20,1,400.0,400.0
1607,920,50,1,500.0,500.0
1608,920,52,1,800.0,800.0
1609,920,53,1,400.0,400.0
1610,921,11,1,400.0,400.0
1611,922,41,1,1000.0,1000.0
1612,922,54,1,600.0,600.0
1613,923,13,1,900.0,900.0
1614,924,21,1,900.0,900.0
1615,925,43,1,450.0,450.0
1616,926,8,1,600.0,600.0
1617,926,16,1,1100.0,1100.0
1618,926,17,1,150.0,150.0
1619,927,38,1,500.0,500.0
1620,927,54,1,600.0,600.0
1621,928,7,1,300.0,300.0
1622,928,16,1,1100.0,1100.0
1623,928,17,1,150.0,150.0
1624,929,14,1,450.0,450.0
1625,930,24,1,1400.0,1400.0
1626,930,34,1,1050.0,1050.0
1627,930,35,1,200.0,200.0
1628,931,23,1,950.0,950.0
1629,932,22,1,1150.0,1150.0
1630,932,36,1,1100.0,1100.0
1631,933,40,1,1400.0,1400.0
