order_id,user_id,cafeteria_id,order_status,total_amount,placed_at,confirmed_at,completed_at,special_instructions
415,31,1,COMPLETED,2550.0,2025-02-02 12:00:00,,,
416,41,1,COMPLETED,400.0,2025-02-17 12:00:00,,,
417,40,1,COMPLETED,1500.0,2025-02-17 12:00:00,,,
418,53,3,COMPLETED,1950.0,2025-02-08 12:00:00,,,
419,57,3,COMPLETED,2400.0,2025-02-03 12:00:00,,,
420,23,3,COMPLETED,2400.0,2025-02-12 12:00:00,,,
421,43,3,COMPLETED,750.0,2025-01-30 12:00:00,,,
422,9,1,COMPLETED,1100.0,2025-02-20 12:00:00,,,
423,56,3,COMPLETED,1700.0,2025-02-24 12:00:00,,,
424,17,3,COMPLETED,1600.0,2025-02-08 12:00:00,,,
425,46,3,COMPLETED,1350.0,2025-02-10 12:00:00,,,
426,58,1,COMPLETED,1850.0,2025-01-29 12:00:00,,,
427,60,2,COMPLETED,450.0,2025-02-19 12:00:00,,,
428,13,3,COMPLETED,2000.0,2025-02-10 12:00:00,,,
429,33,2,COMPLETED,1900.0,2025-02-19 12:00:00,,,
430,6,3,COMPLETED,1000.0,2025-02-12 12:00:00,,,
431,23,2,COMPLETED,2700.0,2025-02-10 12:00:00,,,
432,57,2,COMPLETED,350.0,2025-02-14 12:00:00,,,
433,20,2,COMPLETED,900.0,2025-02-01 12:00:00,,,
434,42,1,COMPLETED,600.0,2025-02-02 12:00:00,,,
435,30,1,COMPLETED,2750.0,2025-02-03 12:00:00,,,
436,56,2,COMPLETED,1450.0,2025-02-07 12:00:00,,,
437,51,3,COMPLETED,1700.0,2025-02-06 12:00:00,,,
438,14,3,COMPLETED,850.0,2025-02-26 12:00:00,,,
439,23,2,COMPLETED,2600.0,2025-02-06 12:00:00,,,
440,1,2,COMPLETED,900.0,2025-02-26 12:00:00,,,
441,17,3,COMPLETED,1000.0,2025-02-26 12:00:00,,,
442,41,3,COMPLETED,2250.0,2025-01-30 12:00:00,,,
443,12,2,COMPLETED,1500.0,2025-02-02 12:00:00,,,
444,23,2,COMPLETED,2950.0,2025-02-10 12:00:00,,,
445,51,2,COMPLETED,1550.0,2025-02-01 12:00:00,,,
446,23,2,COMPLETED,2650.0,2025-02-25 12:00:00,,,
447,30,2,COMPLETED,1750.0,2025-02-03 12:00:00,,,
448,32,1,COMPLETED,1600.0,2025-02-20 12:00:00,,,
449,29,1,COMPLETED,1600.0,2025-02-24 12:00:00,,,
450,34,1,COMPLETED,300.0,2025-01-30 12:00:00,,,
451,46,3,COMPLETED,2250.0,2025-02-15 12:00:00,,,
452,51,2,COMPLETED,500.0,2025-01-31 12:00:00,,,
453,9,3,COMPLETED,850.0,2025-02-05 12:00:00,,,
454,4,2,COMPLETED,400.0,2025-02-01 12:00:00,,,
455,58,2,COMPLETED,1450.0,2025-02-03 12:00:00,,,
456,60,2,COMPLETED,600.0,2025-02-16 12:00:00,,,
457,26,3,COMPLETED,1200.0,2025-02-07 12:00:00,,,
458,48,3,COMPLETED,1650.0,2025-02-24 12:00:00,,,
459,39,3,COMPLETED,1200.0,2025-02-17 12:00:00,,,
460,1,1,COMPLETED,450.0,2025-02-16 12:00:00,,,
461,8,1,COMPLETED,850.0,2025-02-13 12:00:00,,,
462,25,1,COMPLETED,2750.0,2025-02-16 12:00:00,,,
463,20,2,COMPLETED,400.0,2025-02-18 12:00:00,,,
464,6,3,COMPLETED,1000.0,2025-01-30 12:00:00,,,
465,11,2,COMPLETED,400.0,2025-02-22 12:00:00,,,
466,30,1,COMPLETED,1850.0,2025-02-13 12:00:00,,,
467,5,1,COMPLETED,1100.0,2025-02-19 12:00:00,,,
468,36,1,COMPLETED,300.0,2025-02-23 12:00:00,,,
469,20,2,COMPLETED,1500.0,2025-02-02 12:00:00,,,
470,49,3,COMPLETED,1650.0,2025-01-28 12:00:00,,,
471,13,1,COMPLETED,2200.0,2025-01-29 12:00:00,,,
472,42,2,COMPLETED,1600.0,2025-02-09 12:00:00,,,
473,49,2,COMPLETED,950.0,2025-02-23 12:00:00,,,
474,36,2,COMPLETED,650.0,2025-02-06 12:00:00,,,
475,43,2,COMPLETED,450.0,2025-02-18 12:00:00,,,
476,50,3,COMPLETED,2550.0,2025-02-14 12:00:00,,,
477,40,3,COMPLETED,1200.0,2025-02-03 12:00:00,,,
478,29,2,COMPLETED,2950.0,2025-02-11 12:00:00,,,
479,33,3,COMPLETED,1800.0,2025-02-16 12:00:00,,,
480,33,2,COMPLETED,2600.0,2025-02-24 12:00:00,,,
481,22,2,COMPLETED,2950.0,2025-02-25 12:00:00,,,
482,24,3,COMPLETED,1300.0,2025-01-29 12:00:00,,,
483,16,2,COMPLETED,900.0,2025-02-11 12:00:00,,,
484,35,2,COMPLETED,2600.0,2025-02-15 12:00:00,,,
485,31,2,COMPLETED,2650.0,2025-02-26 12:00:00,,,
486,58,1,COMPLETED,400.0,2025-01-29 12:00:00,,,
487,28,1,COMPLETED,1850.0,2025-02-12 12:00:00,,,
488,42,1,COMPLETED,600.0,2025-02-17 12:00:00,,,
489,7,3,COMPLETED,2000.0,2025-02-07 12:00:00,,,
490,60,1,COMPLETED,400.0,2025-02-21 12:00:00,,,
491,34,3,COMPLETED,700.0,2025-02-20 12:00:00,,,
492,12,2,COMPLETED,1050.0,2025-02-14 12:00:00,,,
493,37,1,COMPLETED,1550.0,2025-02-09 12:00:00,,,
494,13,3,COMPLETED,1900.0,2025-02-02 12:00:00,,,
495,53,1,COMPLETED,900.0,2025-02-17 12:00:00,,,
496,16,3,COMPLETED,1400.0,2025-02-11 12:00:00,,,
497,37,2,COMPLETED,2950.0,2025-02-16 12:00:00,,,
498,49,3,COMPLETED,1700.0,2025-02-18 12:00:00,,,
499,9,1,COMPLETED,1200.0,2025-02-17 12:00:00,,,
500,42,2,COMPLETED,350.0,2025-02-14 12:00:00,,,
501,24,1,COMPLETED,2550.0,2025-02-07 12:00:00,,,
502,60,2,COMPLETED,350.0,2025-02-12 12:00:00,,,
503,19,2,COMPLETED,400.0,2025-02-25 12:00:00,,,
504,1,1,COMPLETED,950.0,2025-02-02 12:00:00,,,
505,30,3,COMPLETED,2400.0,2025-02-14 12:00:00,,,
506,5,1,COMPLETED,1700.0,2025-02-04 12:00:00,,,
507,33,1,COMPLETED,2550.0,2025-02-13 12:00:00,,,
508,33,1,COMPLETED,2550.0,2025-02-23 12:00:00,,,
509,23,3,COMPLETED,1500.0,2025-02-25 12:00:00,,,
510,33,3,COMPLETED,1800.0,2025-02-23 12:00:00,,,
511,46,1,COMPLETED,900.0,2025-01-28 12:00:00,,,
512,50,2,COMPLETED,1550.0,2025-01-28 12:00:00,,,
513,49,2,COMPLETED,450.0,2025-02-16 12:00:00,,,
514,38,1,COMPLETED,1550.0,2025-02-22 12:00:00,,,
515,4,2,COMPLETED,900.0,2025-02-18 12:00:00,,,
516,20,3,COMPLETED,500.0,2025-02-18 12:00:00,,,
517,52,3,COMPLETED,450.0,2025-02-06 12:00:00,,,
518,56,3,COMPLETED,1050.0,2025-01-31 12:00:00,,,
519,43,3,COMPLETED,1700.0,2025-02-04 12:00:00,,,
520,17,2,COMPLETED,1150.0,2025-02-13 12:00:00,,,
521,53,1,COMPLETED,550.0,2025-02-11 12:00:00,,,
522,57,2,COMPLETED,1600.0,2025-01-29 12:00:00,,,
523,47,3,COMPLETED,2550.0,2025-02-05 12:00:00,,,
524,4,2,COMPLETED,900.0,2025-02-20 12:00:00,,,
525,13,1,COMPLETED,450.0,2025-02-02 12:00:00,,,
526,34,2,COMPLETED,2600.0,2025-02-16 12:00:00,,,
527,6,3,COMPLETED,1300.0,2025-02-13 12:00:00,,,
528,27,1,COMPLETED,2800.0,2025-01-29 12:00:00,,,
529,39,1,COMPLETED,2800.0,2025-01-30 12:00:00,,,
530,23,3,COMPLETED,450.0,2025-02-22 12:00:00,,,
531,19,3,COMPLETED,1400.0,2025-02-19 12:00:00,,,
532,43,1,COMPLETED,400.0,2025-02-12 12:00:00,,,
533,14,3,COMPLETED,1400.0,2025-02-26 12:00:00,,,
534,50,3,COMPLETED,2250.0,2025-02-14 12:00:00,,,
535,44,1,COMPLETED,600.0,2025-02-17 12:00:00,,,
536,9,3,COMPLETED,1300.0,2025-02-04 12:00:00,,,
537,9,2,COMPLETED,1150.0,2025-02-26 12:00:00,,,
538,27,3,COMPLETED,1800.0,2025-02-08 12:00:00,,,
539,42,3,COMPLETED,1650.0,2025-02-24 12:00:00,,,
540,36,2,COMPLETED,2700.0,2025-01-29 12:00:00,,,
541,6,2,COMPLETED,1150.0,2025-02-08 12:00:00,,,
542,42,3,COMPLETED,1800.0,2025-02-07 12:00:00,,,
543,45,1,COMPLETED,600.0,2025-02-25 12:00:00,,,
544,58,2,COMPLETED,950.0,2025-02-23 12:00:00,,,
545,36,2,COMPLETED,2800.0,2025-01-28 12:00:00,,,
546,52,2,COMPLETED,450.0,2025-02-16 12:00:00,,,
547,46,3,COMPLETED,2250.0,2025-02-03 12:00:00,,,
548,3,1,COMPLETED,850.0,2025-02-03 12:00:00,,,
549,31,2,COMPLETED,2650.0,2025-02-05 12:00:00,,,
550,17,1,COMPLETED,450.0,2025-02-11 12:00:00,,,
551,49,2,COMPLETED,450.0,2025-02-15 12:00:00,,,
552,51,3,COMPLETED,1700.0,2025-02-25 12:00:00,,,
553,51,1,COMPLETED,900.0,2025-02-24 12:00:00,,,
554,28,2,COMPLETED,2600.0,2025-02-17 12:00:00,,,
555,8,3,COMPLETED,1300.0,2025-02-05 12:00:00,,,
556,32,3,COMPLETED,1800.0,2025-02-05 12:00:00,,,
557,47,1,COMPLETED,1700.0,2025-01-31 12:00:00,,,
558,49,1,COMPLETED,450.0,2025-02-25 12:00:00,,,
559,35,1,COMPLETED,1550.0,2025-02-13 12:00:00,,,
560,35,2,COMPLETED,2650.0,2025-02-19 12:00:00,,,
561,44,1,COMPLETED,400.0,2025-02-11 12:00:00,,,
562,52,1,COMPLETED,550.0,2025-02-12 12:00:00,,,
563,10,3,COMPLETED,850.0,2025-02-01 12:00:00,,,
564,45,2,COMPLETED,950.0,2025-02-17 12:00:00,,,
565,44,1,COMPLETED,550.0,2025-02-24 12:00:00,,,
566,31,3,COMPLETED,1800.0,2025-02-21 12:00:00,,,
567,59,3,COMPLETED,1950.0,2025-02-24 12:00:00,,,
568,51,1,COMPLETED,400.0,2025-02-10 12:00:00,,,
569,13,2,COMPLETED,1150.0,2025-02-17 12:00:00,,,
570,28,2,COMPLETED,2600.0,2025-02-12 12:00:00,,,
571,55,3,COMPLETED,1650.0,2025-02-19 12:00:00,,,
572,14,2,COMPLETED,950.0,2025-02-01 12:00:00,,,
573,1,2,COMPLETED,2250.0,2025-02-01 12:00:00,,,
574,32,1,COMPLETED,1500.0,2025-02-12 12:00:00,,,
575,43,1,COMPLETED,600.0,2025-01-30 12:00:00,,,
576,43,2,COMPLETED,1450.0,2025-01-28 12:00:00,,,
577,9,3,COMPLETED,850.0,2025-02-24 12:00:00,,,
578,27,3,COMPLETED,450.0,2025-02-19 12:00:00,,,
579,19,3,COMPLETED,2000.0,2025-02-05 12:00:00,,,
580,17,1,COMPLETED,1100.0,2025-02-20 12:00:00,,,
581,36,1,COMPLETED,1850.0,2025-02-22 12:00:00,,,
582,33,3,COMPLETED,450.0,2025-02-20 12:00:00,,,
583,16,1,COMPLETED,1100.0,2025-02-22 12:00:00,,,
584,50,3,COMPLETED,1850.0,2025-02-25 12:00:00,,,
585,6,1,COMPLETED,850.0,2025-02-16 12:00:00,,,
586,41,1,COMPLETED,400.0,2025-01-28 12:00:00,,,
587,28,3,COMPLETED,700.0,2025-02-19 12:00:00,,,
588,49,1,COMPLETED,600.0,2025-02-26 12:00:00,,,
589,59,1,COMPLETED,550.0,2025-02-02 12:00:00,,,
590,39,2,COMPLETED,2950.0,2025-02-19 12:00:00,,,
591,4,3,COMPLETED,1300.0,2025-02-13 12:00:00,,,
592,50,1,COMPLETED,900.0,2025-02-25 12:00:00,,,
593,11,2,COMPLETED,1500.0,2025-02-02 12:00:00,,,
594,41,1,COMPLETED,400.0,2025-02-20 12:00:00,,,
595,17,3,COMPLETED,1400.0,2025-02-25 12:00:00,,,
596,15,1,COMPLETED,850.0,2025-02-14 12:00:00,,,
597,4,1,COMPLETED,1200.0,2025-02-22 12:00:00,,,
598,54,2,COMPLETED,600.0,2025-02-08 12:00:00,,,
599,60,3,COMPLETED,1950.0,2025-02-16 12:00:00,,,
600,55,2,COMPLETED,350.0,2025-02-15 12:00:00,,,
601,20,1,COMPLETED,2350.0,2025-01-31 12:00:00,,,
602,60,2,COMPLETED,600.0,2025-02-03 12:00:00,,,
603,7,2,COMPLETED,950.0,2025-02-19 12:00:00,,,
604,56,1,COMPLETED,550.0,2025-01-28 12:00:00,,,
605,48,2,COMPLETED,1700.0,2025-02-01 12:00:00,,,
606,36,3,COMPLETED,2400.0,2025-02-06 12:00:00,,,
607,43,3,COMPLETED,1950.0,2025-02-10 12:00:00,,,
608,53,2,COMPLETED,950.0,2025-02-17 12:00:00,,,
609,6,1,COMPLETED,850.0,2025-02-20 12:00:00,,,
610,1,3,COMPLETED,1300.0,2025-02-20 12:00:00,,,
611,44,3,COMPLETED,1800.0,2025-02-01 12:00:00,,,
612,56,3,COMPLETED,1250.0,2025-02-01 12:00:00,,,
613,57,2,COMPLETED,500.0,2025-02-23 12:00:00,,,
614,9,1,COMPLETED,1100.0,2025-01-29 12:00:00,,,
615,39,1,COMPLETED,1300.0,2025-01-28 12:00:00,,,
616,14,2,COMPLETED,400.0,2025-02-21 12:00:00,,,
617,42,1,COMPLETED,600.0,2025-02-05 12:00:00,,,
618,24,3,COMPLETED,1200.0,2025-01-29 12:00:00,,,
619,56,3,COMPLETED,750.0,2025-02-20 12:00:00,,,
620,9,3,COMPLETED,1000.0,2025-02-19 12:00:00,,,
621,11,3,COMPLETED,1400.0,2025-02-24 12:00:00,,,
622,39,3,COMPLETED,1050.0,2025-02-13 12:00:00,,,
623,5,1,COMPLETED,1200.0,2025-02-23 12:00:00,,,
624,24,3,COMPLETED,2400.0,2025-01-28 12:00:00,,,
625,23,2,COMPLETED,650.0,2025-02-23 12:00:00,,,
626,40,3,COMPLETED,1200.0,2025-02-22 12:00:00,,,
627,51,1,COMPLETED,600.0,2025-02-17 12:00:00,,,
628,5,1,COMPLETED,1100.0,2025-02-15 12:00:00,,,
629,33,3,COMPLETED,700.0,2025-02-24 12:00:00,,,
630,37,2,COMPLETED,2950.0,2025-02-26 12:00:00,,,
631,54,1,COMPLETED,550.0,2025-02-23 12:00:00,,,
632,12,3,COMPLETED,2000.0,2025-02-05 12:00:00,,,
633,17,1,COMPLETED,850.0,2025-02-25 12:00:00,,,
634,51,1,COMPLETED,900.0,2025-02-16 12:00:00,,,
635,18,2,COMPLETED,2150.0,2025-02-08 12:00:00,,,
636,11,1,COMPLETED,950.0,2025-02-24 12:00:00,,,
637,19,2,COMPLETED,1150.0,2025-02-12 12:00:00,,,
638,6,2,COMPLETED,950.0,2025-02-21 12:00:00,,,
639,23,2,COMPLETED,1900.0,2025-02-19 12:00:00,,,
640,17,1,COMPLETED,2350.0,2025-02-04 12:00:00,,,
641,21,2,COMPLETED,1900.0,2025-01-28 12:00:00,,,
642,50,2,COMPLETED,600.0,2025-02-10 12:00:00,,,
643,53,2,COMPLETED,600.0,2025-02-24 12:00:00,,,
644,43,2,COMPLETED,600.0,2025-01-30 12:00:00,,,
645,38,1,COMPLETED,1500.0,2025-02-04 12:00:00,,,
646,49,1,COMPLETED,600.0,2025-02-14 12:00:00,,,
647,27,3,COMPLETED,2400.0,2025-02-08 12:00:00,,,
648,55,3,COMPLETED,1800.0,2025-02-24 12:00:00,,,
649,20,1,COMPLETED,950.0,2025-02-13 12:00:00,,,
650,48,2,COMPLETED,950.0,2025-02-11 12:00:00,,,
651,25,1,COMPLETED,1300.0,2025-02-09 12:00:00,,,
652,56,2,COMPLETED,500.0,2025-02-23 12:00:00,,,
653,33,2,COMPLETED,1600.0,2025-02-14 12:00:00,,,
654,37,1,COMPLETED,2750.0,2025-02-18 12:00:00,,,
655,42,1,COMPLETED,1800.0,2025-01-31 12:00:00,,,
656,45,3,COMPLETED,2250.0,2025-01-31 12:00:00,,,
657,17,2,COMPLETED,1050.0,2025-02-06 12:00:00,,,
658,9,3,COMPLETED,1600.0,2025-02-13 12:00:00,,,
659,26,2,COMPLETED,1600.0,2025-02-21 12:00:00,,,
660,45,3,COMPLETED,2450.0,2025-01-31 12:00:00,,,
661,19,2,COMPLETED,950.0,2025-02-22 12:00:00,,,
662,53,1,COMPLETED,600.0,2025-02-21 12:00:00,,,
663,51,1,COMPLETED,600.0,2025-02-13 12:00:00,,,
664,43,1,COMPLETED,900.0,2025-02-02 12:00:00,,,
665,8,1,COMPLETED,850.0,2025-02-15 12:00:00,,,
666,11,3,COMPLETED,1100.0,2025-02-09 12:00:00,,,
667,54,3,COMPLETED,2400.0,2025-02-06 12:00:00,,,
668,35,3,COMPLETED,1500.0,2025-02-01 12:00:00,,,
669,17,2,COMPLETED,1150.0,2025-02-26 12:00:00,,,
670,47,1,COMPLETED,450.0,2025-01-30 12:00:00,,,
671,1,1,COMPLETED,450.0,2025-02-02 12:00:00,,,
672,39,2,COMPLETED,1600.0,2025-02-15 12:00:00,,,
673,29,3,COMPLETED,1050.0,2025-02-02 12:00:00,,,
674,31,2,COMPLETED,1600.0,2025-02-01 12:00:00,,,
675,18,1,COMPLETED,950.0,2025-02-25 12:00:00,,,
676,39,3,COMPLETED,1500.0,2025-02-19 12:00:00,,,
677,54,1,COMPLETED,450.0,2025-02-22 12:00:00,,,
678,54,3,COMPLETED,1700.0,2025-02-02 12:00:00,,,
679,44,2,COMPLETED,500.0,2025-01-28 12:00:00,,,
680,24,1,COMPLETED,1850.0,2025-02-05 12:00:00,,,
681,14,2,COMPLETED,950.0,2025-02-03 12:00:00,,,
682,31,3,COMPLETED,2400.0,2025-02-01 12:00:00,,,
683,6,1,COMPLETED,950.0,2025-02-19 12:00:00,,,
684,46,1,COMPLETED,550.0,2025-02-06 12:00:00,,,
685,6,2,COMPLETED,400.0,2025-02-04 12:00:00,,,
686,20,1,COMPLETED,950.0,2025-02-18 12:00:00,,,
687,29,3,COMPLETED,2400.0,2025-02-09 12:00:00,,,
688,54,2,COMPLETED,1600.0,2025-01-31 12:00:00,,,
689,4,3,COMPLETED,500.0,2025-02-22 12:00:00,,,
690,25,2,COMPLETED,1900.0,2025-01-30 12:00:00,,,
691,47,2,COMPLETED,350.0,2025-02-08 12:00:00,,,
692,1,1,COMPLETED,1200.0,2025-02-04 12:00:00,,,
693,30,3,COMPLETED,1500.0,2025-02-24 12:00:00,,,
694,39,2,COMPLETED,2700.0,2025-01-29 12:00:00,,,
695,23,1,COMPLETED,2850.0,2025-02-17 12:00:00,,,
696,41,2,COMPLETED,450.0,2025-02-19 12:00:00,,,
697,21,1,COMPLETED,1850.0,2025-02-15 12:00:00,,,
698,50,1,COMPLETED,450.0,2025-02-18 12:00:00,,,
699,36,2,COMPLETED,2950.0,2025-01-31 12:00:00,,,
700,22,1,COMPLETED,4100.0,2025-01-29 12:00:00,,,
701,44,1,COMPLETED,2150.0,2025-02-04 12:00:00,,,
702,22,2,COMPLETED,2950.0,2025-02-25 12:00:00,,,
703,33,1,COMPLETED,3800.0,2025-01-28 12:00:00,,,
704,42,2,COMPLETED,950.0,2025-02-15 12:00:00,,,
705,29,1,COMPLETED,2550.0,2025-02-06 12:00:00,,,
706,40,2,COMPLETED,2600.0,2025-02-18 12:00:00,,,
707,50,1,COMPLETED,1650.0,2025-02-05 12:00:00,,,
708,7,1,COMPLETED,450.0,2025-02-21 12:00:00,,,
709,32,1,COMPLETED,1550.0,2025-02-05 12:00:00,,,
710,13,3,COMPLETED,1300.0,2025-02-17 12:00:00,,,
711,41,3,COMPLETED,2300.0,2025-02-01 12:00:00,,,
712,31,3,COMPLETED,450.0,2025-02-23 12:00:00,,,
713,14,3,COMPLETED,850.0,2025-02-18 12:00:00,,,
714,6,1,COMPLETED,450.0,2025-02-25 12:00:00,,,
715,49,1,COMPLETED,400.0,2025-02-04 12:00:00,,,
716,3,3,COMPLETED,1900.0,2025-02-07 12:00:00,,,
717,27,2,COMPLETED,3750.0,2025-01-31 12:00:00,,,
718,25,3,COMPLETED,450.0,2025-02-18 12:00:00,,,
719,52,3,COMPLETED,1700.0,2025-02-07 12:00:00,,,
720,4,3,COMPLETED,850.0,2025-02-22 12:00:00,,,
721,36,3,COMPLETED,1800.0,2025-02-06 12:00:00,,,
722,22,1,COMPLETED,1600.0,2025-02-06 12:00:00,,,
723,8,3,COMPLETED,850.0,2025-02-23 12:00:00,,,
724,3,1,COMPLETED,1100.0,2025-02-17 12:00:00,,,
725,41,3,COMPLETED,750.0,2025-02-09 12:00:00,,,
726,21,2,COMPLETED,3750.0,2025-02-05 12:00:00,,,
727,21,3,COMPLETED,1800.0,2025-02-15 12:00:00,,,
728,60,1,COMPLETED,400.0,2025-02-07 12:00:00,,,
729,51,3,COMPLETED,2250.0,2025-01-31 12:00:00,,,
730,59,1,COMPLETED,450.0,2025-02-20 12:00:00,,,
731,25,1,COMPLETED,2850.0,2025-02-13 12:00:00,,,
732,52,2,COMPLETED,950.0,2025-02-23 12:00:00,,,
733,40,1,COMPLETED,1850.0,2025-02-14 12:00:00,,,
734,6,2,COMPLETED,400.0,2025-02-08 12:00:00,,,
735,13,3,COMPLETED,1100.0,2025-01-29 12:00:00,,,
736,14,2,COMPLETED,1150.0,2025-02-10 12:00:00,,,
737,40,3,COMPLETED,1500.0,2025-02-23 12:00:00,,,
738,14,2,COMPLETED,2050.0,2025-02-02 12:00:00,,,
739,32,3,COMPLETED,1200.0,2025-02-25 12:00:00,,,
740,9,3,COMPLETED,1300.0,2025-02-05 12:00:00,,,
741,12,3,COMPLETED,850.0,2025-02-15 12:00:00,,,
742,44,1,COMPLETED,600.0,2025-02-14 12:00:00,,,
743,51,2,COMPLETED,950.0,2025-02-03 12:00:00,,,
744,58,1,COMPLETED,900.0,2025-02-12 12:00:00,,,
745,3,3,COMPLETED,850.0,2025-02-01 12:00:00,,,
746,56,1,COMPLETED,450.0,2025-02-09 12:00:00,,,
747,8,2,COMPLETED,950.0,2025-02-08 12:00:00,,,
748,24,3,COMPLETED,2100.0,2025-01-30 12:00:00,,,
749,58,3,COMPLETED,1650.0,2025-02-13 12:00:00,,,
750,45,1,COMPLETED,600.0,2025-02-05 12:00:00,,,
751,57,2,COMPLETED,450.0,2025-02-20 12:00:00,,,
752,18,2,COMPLETED,950.0,2025-02-06 12:00:00,,,
753,58,2,COMPLETED,1600.0,2025-02-06 12:00:00,,,
754,22,2,COMPLETED,2600.0,2025-02-09 12:00:00,,,
755,51,1,COMPLETED,600.0,2025-02-01 12:00:00,,,
756,2,1,COMPLETED,1200.0,2025-02-06 12:00:00,,,
757,46,1,COMPLETED,550.0,2025-02-18 12:00:00,,,
758,51,3,COMPLETED,1700.0,2025-02-18 12:00:00,,,
759,49,1,COMPLETED,450.0,2025-01-31 12:00:00,,,
760,45,2,COMPLETED,450.0,2025-02-19 12:00:00,,,
761,48,1,COMPLETED,600.0,2025-02-07 12:00:00,,,
762,24,3,COMPLETED,450.0,2025-01-28 12:00:00,,,
763,1,1,COMPLETED,1100.0,2025-02-08 12:00:00,,,
764,53,3,COMPLETED,1700.0,2025-01-30 12:00:00,,,
765,33,2,COMPLETED,4050.0,2025-02-03 12:00:00,,,
766,41,1,COMPLETED,900.0,2025-02-21 12:00:00,,,
767,23,2,COMPLETED,3750.0,2025-02-10 12:00:00,,,
768,20,3,COMPLETED,1300.0,2025-02-22 12:00:00,,,
769,20,1,COMPLETED,1100.0,2025-01-30 12:00:00,,,
770,30,2,COMPLETED,2600.0,2025-02-16 12:00:00,,,
771,14,1,COMPLETED,850.0,2025-02-24 12:00:00,,,
772,25,2,COMPLETED,1600.0,2025-02-24 12:00:00,,,
773,20,2,COMPLETED,1150.0,2025-02-20 12:00:00,,,
774,32,3,COMPLETED,2400.0,2025-02-02 12:00:00,,,
775,41,2,COMPLETED,450.0,2025-01-30 12:00:00,,,
776,58,3,COMPLETED,650.0,2025-02-17 12:00:00,,,
777,24,2,COMPLETED,2950.0,2025-02-18 12:00:00,,,
778,23,3,COMPLETED,1200.0,2025-02-13 12:00:00,,,
779,12,2,COMPLETED,1050.0,2025-01-29 12:00:00,,,
780,33,1,COMPLETED,2550.0,2025-02-25 12:00:00,,,
781,52,2,COMPLETED,950.0,2025-02-23 12:00:00,,,
782,43,3,COMPLETED,500.0,2025-02-03 12:00:00,,,
783,10,2,COMPLETED,1050.0,2025-02-17 12:00:00,,,
784,4,3,COMPLETED,1450.0,2025-02-10 12:00:00,,,
785,16,2,COMPLETED,2000.0,2025-02-08 12:00:00,,,
786,41,2,COMPLETED,450.0,2025-02-07 12:00:00,,,
787,36,3,COMPLETED,1800.0,2025-02-24 12:00:00,,,
788,7,3,COMPLETED,1300.0,2025-02-17 12:00:00,,,
789,46,2,COMPLETED,450.0,2025-02-15 12:00:00,,,
790,29,2,COMPLETED,1600.0,2025-02-22 12:00:00,,,
791,33,3,COMPLETED,1500.0,2025-02-22 12:00:00,,,
792,55,3,COMPLETED,600.0,2025-02-05 12:00:00,,,
793,34,1,COMPLETED,1850.0,2025-02-26 12:00:00,,,
794,57,1,COMPLETED,600.0,2025-02-04 12:00:00,,,
795,25,2,COMPLETED,2650.0,2025-02-11 12:00:00,,,
796,51,1,COMPLETED,450.0,2025-02-21 12:00:00,,,
797,52,3,COMPLETED,1850.0,2025-01-30 12:00:00,,,
798,18,1,COMPLETED,1100.0,2025-02-24 12:00:00,,,
799,30,1,COMPLETED,2550.0,2025-02-23 12:00:00,,,
800,38,3,COMPLETED,700.0,2025-02-17 12:00:00,,,
801,37,1,COMPLETED,1850.0,2025-02-09 12:00:00,,,
802,19,2,COMPLETED,400.0,2025-02-26 12:00:00,,,
803,14,3,COMPLETED,1600.0,2025-02-13 12:00:00,,,
804,44,3,COMPLETED,1800.0,2025-02-13 12:00:00,,,
805,11,2,COMPLETED,2050.0,2025-02-01 12:00:00,,,
806,33,1,COMPLETED,4000.0,2025-01-31 12:00:00,,,
807,31,1,COMPLETED,1850.0,2025-02-09 12:00:00,,,
808,55,2,COMPLETED,600.0,2025-02-10 12:00:00,,,
809,47,2,COMPLETED,450.0,2025-02-20 12:00:00,,,
810,44,1,COMPLETED,900.0,2025-02-13 12:00:00,,,
811,24,2,COMPLETED,2950.0,2025-02-07 12:00:00,,,
812,10,2,COMPLETED,1050.0,2025-02-13 12:00:00,,,
813,57,2,COMPLETED,450.0,2025-01-28 12:00:00,,,
814,22,1,COMPLETED,2750.0,2025-02-12 12:00:00,,,
815,3,1,COMPLETED,450.0,2025-01-30 12:00:00,,,
816,28,1,COMPLETED,1550.0,2025-01-28 12:00:00,,,
817,50,3,COMPLETED,1950.0,2025-02-19 12:00:00,,,
818,40,2,COMPLETED,4050.0,2025-02-07 12:00:00,,,
819,55,2,COMPLETED,600.0,2025-02-16 12:00:00,,,
820,30,2,COMPLETED,3000.0,2025-02-08 12:00:00,,,
821,5,2,COMPLETED,1050.0,2025-02-20 12:00:00,,,
822,22,3,COMPLETED,450.0,2025-02-23 12:00:00,,,
823,49,3,COMPLETED,2550.0,2025-02-12 12:00:00,,,
824,51,1,COMPLETED,900.0,2025-02-25 12:00:00,,,
825,10,2,COMPLETED,900.0,2025-02-25 12:00:00,,,
826,4,1,COMPLETED,950.0,2025-02-21 12:00:00,,,
827,36,2,COMPLETED,2600.0,2025-02-26 12:00:00,,,
828,18,1,COMPLETED,950.0,2025-02-13 12:00:00,,,
829,53,1,COMPLETED,450.0,2025-02-02 12:00:00,,,
